id,http://dbpedia.org/ontology/seasonNumber,http://dbpedia.org/ontology/abstract,https://www.scads.de/movieBenchmark/ontology/title,http://dbpedia.org/ontology/episodeNumber,entityUrl,http://dbpedia.org/ontology/releaseDate,https://www.scads.de/movieBenchmark/ontology/job,https://www.scads.de/movieBenchmark/ontology/name,https://www.scads.de/movieBenchmark/ontology/status,https://www.scads.de/movieBenchmark/ontology/company_type
3547,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4160197writers0,,writers,Larry David,,
3548,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19685guestStars5,,guestStars,Doug Roberts,,
3549,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode338858writers0,,writers,Danielle Sanchez-Witzel,,
3550,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19683guestStars11,,guestStars,Shelley Stokes,,
3551,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14199guestStars0,,guestStars,James Hong,,
3552,2,"Ray is miserable after breaking up with Taylor. When Maya cheers him up with a day out, Ray has a plan of his own. Meanwhile, JJ is nervous about his first friend date with Aaron, so Dylan offers to make sure everything goes smoothly; however, it’s everything but smooth. And Kenneth teaches Jimmy how to be the one in charge at home.",U-N-- UNFORGETTABLE P-A-- PAIN,15,https://www.scads.de/movieBenchmark/resource/TVDB/episode6555861,2018-03-07,,,,
3553,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6862172guestStars7,,guestStars,Jessie Franks,,
3554,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode5043399dir0,,director,James Foley,,
3555,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186511guestStars2,,guestStars,Mark DeCarlo,,
3556,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19601guestStars1,,guestStars,Sharon Ziman,,
3557,0,,Special Guest: Alo Jüriloo,33,https://www.scads.de/movieBenchmark/resource/TVDB/episode4646108,2013-11-06,,,,
3558,7,Larry is miffed at both Marty Funkhouser's sudden presence on set during the Seinfeld reunion's table read and text messages from the nine-year-old daughter of a co-worker. Leon poses as a dead doctor to alleviate Michael Richards' concerns over his Groat's Disease diagnosis.,The Table Read,9,https://www.scads.de/movieBenchmark/resource/TVDB/episode1224191,2009-11-15,,,,
3559,3,"In her letter to the cat spirit, Tsubasa reveals that just like her, Kako is another apparition sired by her repressed feelings, this time of jealousy and asks her to return both to her heart, as she is finally determined to shoulder all of her negative feelings no matter how it will change herself. As Kako is about to burn Hitagi's apartment, Tsubasa appears to confront it. Despite having no chance to defeat Kako, Tsubasa manages to stall it long enough to Koyomi to appear and defeat it with Heartspan. Before absorbing both the cat and tiger spirit, Tsubasa finally confesses her love for Koyomi, and as expected, he rejects her, assuming that his love for Hitagi is stronger. After her family finally rents another house for them to live, it is revealed that Tsubasa's hair developed white stripes just like a tiger, that she hides by dying them black, and she had at last asked her parents for a room just for herself, as a sign that she finally had become a true member of her own family. ",Tsubasa Tiger - Part 5,5,https://www.scads.de/movieBenchmark/resource/TVDB/episode4590172,2013-08-04,,,,
3560,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode72976directors0,,directors,Ida Lupino,,
3561,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19635guestStars3,,guestStars,Simon Bennett,,
3562,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19632dir0,,director,Alan Taylor,,
3563,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14115dir0,,director,Paul Stanley,,
3564,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4592333writers0,,writers,Nic Pizzolatto,,
3565,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19686writers0,,writers,David Simon,,
3566,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19667guestStars0,,guestStars,Linda Dano,,
3567,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19669guestStars5,,guestStars,Gary Lee Leventhal,,
3568,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode117788guestStars3,,guestStars,George Buza,,
3569,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19608guestStars5,,guestStars,June Thorne,,
3570,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186499guestStars0,,guestStars,Courtney Cronin,,
3571,1,"Monty is dreaming up fantastical ways to get the new piano upstairs, but his family tell him that daydreaming won't help solve real problems.",Daydreamer Monty,31,https://www.scads.de/movieBenchmark/resource/TVDB/episode6048197,2017-04-17,,,,
3572,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19696directors0,,directors,Kathryn Bigelow,,
3573,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4646104guestStars0,,guestStars,Paavo Pylkkänen,,
3574,0,"'Lupin and Jigen have their sights set on a treasure worth stealing called the Little Comet which is located in the country of East Doroa. The country has fortified its border after a singer named Queen Malta got assassinated in the neighboring country of West Doroa upon visit.Despite the two countries being enemies, Lupin and Jigen still plan to steal the treasure. During the heist, Jigen almost got killed by a skilled sniper named Yael Okuzaki. His specialty is preparing tombstones for his targets before executing his kills. Its said that no one has survived after Yael makes a grave for that target.","Daisuke Jigen's Gravestone, Part 1",1,https://www.scads.de/movieBenchmark/resource/TVDB/episode5013146,2014-06-21,,,,
3575,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19663directors0,,directors,Clark Johnson,,
3576,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode81671dir0,,director,Christopher McCulloch as Jackson Publick,,
3577,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person352498,,actor,Chen Yao,,
3578,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode699121directors0,,directors,Jun Ki Sang,,
3579,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode295340guestStars13,,guestStars,Peter Mensah,,
3580,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode75844guestStars5,,guestStars,Harry Murphy,,
3581,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186511guestStars10,,guestStars,Evette Dabney,,
3582,3,"Aspiring artist Ralph finds a magic pencil that allows him to put life into his drawings and take revenge on the bullies who have been harassing him, but revenge isn't as sweet as he thought.",Drawn and Quartered,8,https://www.scads.de/movieBenchmark/resource/TVDB/episode117815,1999-10-28,,,,
3583,4,"'Mike heads to the Dirty Potato Chips factory and learns how potato chips are made and what it takes to keep the machines used to make them clean and in working order. Then it?s off to Rifle, CO where Mike attempts to clean a ''monster'' hidden underground.",Dirty Chip Maker,17,https://www.scads.de/movieBenchmark/resource/TVDB/episode395493,2008-10-14,,,,
3584,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186520guestStars9,,guestStars,Suzy Nakamura,,
3585,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19630directors0,,directors,Don Scardino,,
3586,5,"Petrov tries to influence affairs in the U.S. Jane discusses her agenda with Claire. With her job at stake, Leann reaches out to a reporter for help.",Chapter 61,9,https://www.scads.de/movieBenchmark/resource/TVDB/episode5937319,2017-05-30,,,,
3587,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19609writers0,,writers,Noel Behn,,
3588,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode1130761dir0,,director,Garth Maxwell,,
3589,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14185guestStars3,,guestStars,Robert Foulk,,
3590,,"Bai Hui has a refined palate that allows her to enjoy every wonderful texture and taste different cuisines have to offer. Ever since little, food has been the centre of her world. It celebrated her college graduation and consoled her when her beloved father passed away. Her love for eating ignites passion in the heart of a genius chef, Zi Tian, who never found joy in food. ",Sweet Relationship,,https://www.scads.de/movieBenchmark/resource/TVDB/tvSeries171051,2007-09-16,,,Ended,
3591,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186524writers0,,writers,Larry David,,
3592,1,"Freddie and Stuart invite Ash and his new, apparently perfect, girlfriend Chloe to dinner. Violet is having some difficulty with her lover in Buenos Aires.",Dinner Party,5,https://www.scads.de/movieBenchmark/resource/TVDB/episode4553120,2013-06-03,,,,
3593,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6950635guestStars5,,guestStars,Gabrielle Haugh,,
3594,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4481717writers2,,writers,Beau Willimon,,
3595,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode1130931writers0,,writers,Stephen Tolkin,,
3596,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode7098456guestStars14,,guestStars,Lofton Shaw,,
3597,1,"To protect his realm from the D’Harans, King Gregor persuades the sorcerer Shota to transform him into a vicious beast at sundown each day. But it leads to a dillema for Richard, when that viciousness takes an unintended and tragic turn.",Cursed,19,https://www.scads.de/movieBenchmark/resource/TVDB/episode452541,2009-05-02,,,,
3598,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6576686guestStars0,,guestStars,Sedona James,,
3599,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode295428guestStars4,,guestStars,Peter Mensah,,
3600,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4988877guestStars0,,guestStars,Meeri Koutaniemi,,
3601,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6576679directors0,,directors,Rob Cohen,,
3602,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4646086dir0,,director,Vikram Gandhi,,
3603,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14148dir0,,director,Justus Addiss,,
3604,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19598guestStars6,,guestStars,Gwendolyn Briley-Strand,,
3605,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode311956directors0,,directors,Christopher McCulloch as Jackson Publick,,
3606,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19653guestStars3,,guestStars,Monroe Thomas,,
3607,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186504guestStars9,,guestStars,Shirley Prestia,,
3608,1,,Peru - Part 3,3,https://www.scads.de/movieBenchmark/resource/TVDB/episode4956445,2014-08-15,,,,
3609,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode5561621directors0,,directors,Na Young Seok,,
3610,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode295341guestStars8,,guestStars,Howard Hoover,,
3611,2,"'In ''Myth Conceptions'', an archaeologist discovers the tomb of Medusa and learns the hard way why others before him have died trying to find it.",Myth Conceptions,5,https://www.scads.de/movieBenchmark/resource/TVDB/episode117797,1994-09-24,,,,
3612,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode5356176directors1,,directors,Tomoyuki Itamura,,
3613,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19685guestStars0,,guestStars,Leslie Silva,,
3614,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19687guestStars5,,guestStars,Ed Johnson,,
3615,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19655writers1,,writers,Tom Fontana,,
3616,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19626guestStars5,,guestStars,Martha Caveny,,
3617,3,"The detectives investigate the murder of a wealthy man whose double life left him vulnerable to exploitation. Away from work, Rachel's recent moment of indiscretion threatens to come back to haunt her when a confused Sean takes a phone call from her one-night stand, and after Ade is pushed into living with his girlfriend on a permanent basis, Janet asks her mother to move in.",Thin Ice,3,https://www.scads.de/movieBenchmark/resource/TVDB/episode4545442,2013-04-17,,,,
3618,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6862172guestStars2,,guestStars,Heather Van Zee,,
3619,1,,Strong Mama ~ Banzai 90,53,https://www.scads.de/movieBenchmark/resource/TVDB/episode4700719,2008-02-03,,,,
3620,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode257396guestStars6,,guestStars,Pat Colby,,
3621,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19615directors2,,directors,James Yoshimura,,
3622,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode117802guestStars5,,guestStars,Rob Stefaniur,,
3623,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode5325616writers0,,writers,Toufuyashi,,
3624,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode7043379guestStars5,,guestStars,Noah Urrea,,
3625,0,,Presenting document The Substance,29,https://www.scads.de/movieBenchmark/resource/TVDB/episode4646103,2013-10-30,,,,
3626,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14161writers0,,writers,Michael Pertwee,,
3627,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person2518,,actor,Marcel Hillaire,,
3628,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person427866,,actor,Reed Birney,,
3629,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode335170guestStars2,,guestStars,R.F. Daley,,
3630,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode335172guestStars7,,guestStars,Ann Rollins,,
3631,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4741189writers0,,writers,Bill Cain,,
3632,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode699071dir0,,director,Jun Ki Sang,,
3633,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode81670guestStars2,,guestStars,Christopher McCulloch,,
3634,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19669guestStars0,,guestStars,Lee Tergesen,,
3635,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19608guestStars0,,guestStars,Julianna Margulies,,
