https://www.scads.de/movieBenchmark/ontology/primaryProfessions,http://dbpedia.org/ontology/birthYear,https://www.scads.de/movieBenchmark/ontology/name,http://dbpedia.org/ontology/deathYear,entityUrl,https://www.scads.de/movieBenchmark/ontology/startYear,https://www.scads.de/movieBenchmark/ontology/runtimeMinutes,https://www.scads.de/movieBenchmark/ontology/isAdult,https://www.scads.de/movieBenchmark/ontology/title,https://www.scads.de/movieBenchmark/ontology/originalTitle,https://www.scads.de/movieBenchmark/ontology/genre_list,http://dbpedia.org/ontology/episodeNumber,http://dbpedia.org/ontology/seasonNumber,https://www.scads.de/movieBenchmark/ontology/endYear
"actor,miscellaneous,soundtrack",1916-01-01,Benson Fong,1987-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0284538,,,,,,,,,
"actor,writer,producer",1977-01-01,Hal Lublin,,https://www.scads.de/movieBenchmark/resource/IMDB/nm1386066,,,,,,,,,
"composer,music_department,soundtrack",1964-01-01,Andrea Morricone,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0606297,,,,,,,,,
writer,1914-01-01,Ken Englund,1993-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0257700,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0601235,2005-01-01,,0,Record Breakers,Record Breakers,Comedy,2,1,
composer,1930-01-01,Roman Ledenyov,2019-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0496436,,,,,,,,,
actress,1935-01-01,Rosemary Edelman,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0249001,,,,,,,,,
"actress,writer,producer",1955-01-01,Susie Essman,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0261435,,,,,,,,,
actor,1915-01-01,Maurice Marsac,2007-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0550342,,,,,,,,,
"actor,music_department,producer",1924-01-01,Carroll O'Connor,2001-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0005279,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0630913,1959-01-01,30,0,Mr. Wilson's Wife: Part 2,Mr. Wilson's Wife: Part 2,Drama,27,6,
"actress,soundtrack",1955-01-01,Mayumi Tanaka,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0849028,,,,,,,,,
actor,1918-01-01,Donald Murphy,2008-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0614217,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0829702,2005-01-01,,0,Dirtiest Water Jobs,Dirtiest Water Jobs,Reality-TV,15,1,
"production_designer,art_department",1921-01-01,Heinz Leuendorf,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0504885,,,,,,,,,
"producer,director,miscellaneous",1930-01-01,Edwin Sherin,2017-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0792309,,,,,,,,,
actress,1909-01-01,Kay Hammond,1980-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0358723,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0631057,1955-01-01,30,0,Tropical Secretary,Tropical Secretary,Drama,11,3,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0604359,1993-01-01,,0,A Dog and Pony Show,A Dog and Pony Show,"Crime,Drama,Mystery",6,1,
"actor,producer,writer",,Gus Sorola,,https://www.scads.de/movieBenchmark/resource/IMDB/nm1559903,,,,,,,,,
"actress,make_up_department",1980-01-01,Michelle Wild,,https://www.scads.de/movieBenchmark/resource/IMDB/nm1211617,,,,,,,,,
composer,,Michael Austin,,https://www.scads.de/movieBenchmark/resource/IMDB/nm3731457,,,,,,,,,
"editor,editorial_department,writer",,Rene Tala,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0847772,,,,,,,,,
actress,1932-01-01,Antoinette Bower,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0100949,,,,,,,,,
,,Steve Densmore,,https://www.scads.de/movieBenchmark/resource/IMDB/nm3098402,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0657714,1962-01-01,30,0,The Star,The Star,"Adventure,Drama,Family",18,2,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0630895,1957-01-01,30,0,Legacy,Legacy,Drama,29,4,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt1546060,2009-01-01,87,0,Together,Zajedno,Documentary,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0642138,2003-01-01,,0,Charles Darwin,Charles Darwin,"Biography,Comedy,Documentary",5,1,
actor,1995-01-01,Park Ji-bin,,https://www.scads.de/movieBenchmark/resource/IMDB/nm1594540,,,,,,,,,
"actress,soundtrack",1926-01-01,Julie London,2000-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0518728,,,,,,,,,
,,Misti Ates,,https://www.scads.de/movieBenchmark/resource/IMDB/nm7372930,,,,,,,,,
"producer,writer,miscellaneous",,Jon Hayman,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0371351,,,,,,,,,
"actor,soundtrack",1916-01-01,Anthony Caruso,2003-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0142273,,,,,,,,,
"actor,producer,soundtrack",1977-01-01,Scoot McNairy,,https://www.scads.de/movieBenchmark/resource/IMDB/nm1058940,,,,,,,,,
,,Nick Pullar,,https://www.scads.de/movieBenchmark/resource/IMDB/nm2364072,,,,,,,,,
"actor,miscellaneous,casting_director",1953-01-01,Michael Donovan,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0233036,,,,,,,,,
cinematographer,,Daniel Bach,,https://www.scads.de/movieBenchmark/resource/IMDB/nm5077243,,,,,,,,,
"producer,director",,Michael Morris,,https://www.scads.de/movieBenchmark/resource/IMDB/nm2385621,,,,,,,,,
actress,1989-01-01,Bryn McAuley,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0564167,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0604391,1998-01-01,,0,La Famiglia,La Famiglia,"Crime,Drama,Mystery",1,7,
actress,1934-01-01,Joanna Barnes,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0055645,,,,,,,,,
actor,1928-01-01,Uros Kravljaca,2003-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0470433,,,,,,,,,
actress,,Marya Stevens,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0828614,,,,,,,,,
actress,1887-01-01,Therese Lyon,1975-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0528988,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0354167,1966-01-01,72,0,Das verräterische Licht,Das verräterische Licht,Drama,3,4,
actor,1918-01-01,Milton Selzer,2006-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0783670,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0657696,1961-01-01,30,0,The Efficiency Expert,The Efficiency Expert,"Adventure,Drama,Family",32,1,
"producer,writer",,Dan Simon,,https://www.scads.de/movieBenchmark/resource/IMDB/nm7450907,,,,,,,,,
,,Neil Mogridge,,https://www.scads.de/movieBenchmark/resource/IMDB/nm3777189,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0070608,1973-01-01,83,0,Robin Hood,Robin Hood,"Adventure,Animation,Comedy",,,
"actor,soundtrack",1921-01-01,John Doucette,1994-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0234732,,,,,,,,,
actress,1907-01-01,Peggy Ashcroft,1991-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0001919,,,,,,,,,
actor,1934-01-01,Rolf Beuckert,,https://www.scads.de/movieBenchmark/resource/IMDB/nm1028131,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0630858,1954-01-01,30,0,Evil for Evil,Evil for Evil,Drama,15,2,
,,Stewart Crosby,,https://www.scads.de/movieBenchmark/resource/IMDB/nm4233093,,,,,,,,,
"actor,writer,soundtrack",1910-01-01,Russ Bender,1969-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0070511,,,,,,,,,
actor,1972-01-01,Zohar Shtrauss,,https://www.scads.de/movieBenchmark/resource/IMDB/nm1364521,,,,,,,,,
"actor,soundtrack",1953-01-01,Richard Hope,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0394037,,,,,,,,,
"writer,actor,producer",1978-01-01,Dan Snow,,https://www.scads.de/movieBenchmark/resource/IMDB/nm1909316,,,,,,,,,
actress,1919-01-01,Renee Godfrey,1964-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0324021,,,,,,,,,
"actress,producer,writer",1964-01-01,Wanda Sykes,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0843100,,,,,,,,,
"actor,art_director,set_decorator",,Derek Simmons,,https://www.scads.de/movieBenchmark/resource/IMDB/nm1102252,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0631052,1956-01-01,30,0,Tightwad Millionaire,Tightwad Millionaire,Drama,24,3,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0604354,1995-01-01,,0,Cradle to Grave,Cradle to Grave,"Crime,Drama,Mystery",10,3,
"actress,producer,writer",1967-01-01,Lisa Hammer,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0358478,,,,,,,,,
"actor,director,writer",1952-01-01,Jean-Michel Martial,2019-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0551793,,,,,,,,,
"actor,soundtrack",1902-01-01,Willi Rose,1978-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0741739,,,,,,,,,
actress,1925-01-01,Dee Carroll,1980-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0140790,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0630890,1955-01-01,30,0,Katy,Katy,Drama,9,3,
"actor,soundtrack",,Wowie De Guzman,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0208780,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0037101,1944-01-01,95,0,"Murder, My Sweet","Murder, My Sweet","Crime,Drama,Film-Noir",,,
"editor,editorial_department,sound_department",1925-01-01,Dulal Dutta,2010-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0244891,,,,,,,,,
"writer,actor,music_department",1928-01-01,Bob Monkhouse,2003-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0598257,,,,,,,,,
"actor,producer,director",1962-01-01,Andre Braugher,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0105672,,,,,,,,,
miscellaneous,,Robert Schulmann,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0776117,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt2356777,2014-01-01,55,0,True Detective,True Detective,"Crime,Drama,Mystery",,,
"actor,soundtrack,composer",1973-01-01,Gackt,,https://www.scads.de/movieBenchmark/resource/IMDB/nm1374680,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt5095742,2016-01-01,46,0,Chapter 51,Chapter 51,Drama,12,4,
actor,1927-01-01,William Smithers,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0810461,,,,,,,,,
actress,,Leila Shikhlinskaya,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0793430,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt2187297,2009-01-01,26,0,Nadeko suneiku sono ichi,Nadeko suneiku sono ichi,"Action,Animation,Comedy",9,1,
"writer,miscellaneous",,Hiroshi Ônogi,,https://www.scads.de/movieBenchmark/resource/IMDB/nm1577584,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0584714,1965-01-01,57,0,Libelle bitte kommen,Libelle bitte kommen,Drama,3,3,
"writer,editor,actor",1884-01-01,Joseph Farnham,1931-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0267868,,,,,,,,,
"actor,soundtrack",1924-01-01,Paul Richards,1974-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0724268,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0505704,1960-01-01,49,0,Walk Through the Night,Walk Through the Night,Adventure,16,1,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0416369,2004-01-01,50,0,Extreme Archaeology,Extreme Archaeology,Documentary,,,
"actress,soundtrack",1909-01-01,Mary Field,1996-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0275997,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0631015,1957-01-01,30,0,The Man on Top,The Man on Top,Drama,30,4,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0657691,1962-01-01,30,0,The Clown,The Clown,"Adventure,Drama,Family",26,2,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0830063,1993-01-01,21,0,Cave Man,Cave Man,"Animation,Comedy,Fantasy",7,1,
"cinematographer,director,camera_department",1898-01-01,Rudolph Maté,1964-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0005789,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0710725,1962-01-01,60,0,A Matter of Pride,A Matter of Pride,"Drama,Sport,Western",6,1,
"writer,producer,miscellaneous",,Beau Willimon,,https://www.scads.de/movieBenchmark/resource/IMDB/nm2802722,,,,,,,,,
"director,producer,writer",1922-01-01,Sutton Roley,2007-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0738180,,,,,,,,,
actress,1986-01-01,Keiko Kitagawa,,https://www.scads.de/movieBenchmark/resource/IMDB/nm1487136,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt6950386,2016-01-01,,0,Hello Goodbye,Hello Goodbye,"Animation,Comedy,Family",28,1,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0630853,1959-01-01,30,0,Each Man's Island,Each Man's Island,Drama,25,6,
"actor,soundtrack",1946-01-01,Michael Winkelman,1999-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0935161,,,,,,,,,
"production_manager,producer,miscellaneous",,Joanne Rubino,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0498513,,,,,,,,,
"director,writer,camera_department",1964-01-01,Darnell Martin,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0552140,,,,,,,,,
actor,1908-01-01,Marcel Hillaire,1988-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0384787,,,,,,,,,
"producer,actor,writer",1973-01-01,Burnie Burns,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0002438,,,,,,,,,
writer,,Ben Perry,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0674978,,,,,,,,,
"actor,director,writer",1980-01-01,Zachary Bennett,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0072124,,,,,,,,,
"writer,actor,producer",,Hiroshi Hashimoto,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0368048,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0505686,1960-01-01,60,0,The Krismen,The Krismen,Adventure,5,2,
"actress,soundtrack",1935-01-01,Lisa Gaye,2016-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0310846,,,,,,,,,
"editor,producer,production_manager",,Mairin Wilkinson,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0929442,,,,,,,,,
actress,1923-01-01,Helli Servi,1990-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0785816,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0966034,2004-01-01,48,0,Parys Mountain,Parys Mountain,Documentary,4,1,
,,Katie Hirst,,https://www.scads.de/movieBenchmark/resource/IMDB/nm1655783,,,,,,,,,
actress,1909-01-01,Ruth Dunning,1983-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0242959,,,,,,,,,
actor,1945-01-01,Samandar Rzayev,1986-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0753529,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0195855,1988-01-01,56,0,The Wedding Waltz,Katsastus,"Comedy,Drama",,,
"editor,writer,editorial_department",,Mark Middis,,https://www.scads.de/movieBenchmark/resource/IMDB/nm2363419,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0630816,1954-01-01,30,0,A Family Out of Us,A Family Out of Us,Drama,21,1,
actor,1939-01-01,Malcolm Cassell,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0144071,,,,,,,,,
actor,,Jan Bösser,,https://www.scads.de/movieBenchmark/resource/IMDB/nm2520243,,,,,,,,,
"actress,soundtrack",1989-01-01,Kana Hanazawa,,https://www.scads.de/movieBenchmark/resource/IMDB/nm2573928,,,,,,,,,
writer,,Sue Sire,,https://www.scads.de/movieBenchmark/resource/IMDB/nm5484584,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0505649,1959-01-01,60,0,Mission to Manila,Mission to Manila,Adventure,7,1,
"director,writer,art_director",1969-01-01,Bruce Parry,,https://www.scads.de/movieBenchmark/resource/IMDB/nm1942896,,,,,,,,,
actress,1922-01-01,Margaret Field,2011-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0275992,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0631010,1955-01-01,30,0,The Little Teacher,The Little Teacher,Drama,34,2,
actor,1897-01-01,Charles Seel,1980-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0781543,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0630988,1960-01-01,30,0,The Eternal Now: Part 1,The Eternal Now: Part 1,Drama,28,7,
"actress,soundtrack",1958-01-01,Miranda Richardson,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0001669,,,,,,,,,
"writer,director,actor",1899-01-01,János Vaszary,1963-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0903160,,,,,,,,,
"sound_department,cinematographer,editor",1931-01-01,Lee Strosnider,2013-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0835101,,,,,,,,,
actor,1898-01-01,George Eldredge,1977-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0253140,,,,,,,,,
"actor,soundtrack",1899-01-01,Charles Cane,1973-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0133802,,,,,,,,,
cinematographer,,Mohamad Hadadi,,https://www.scads.de/movieBenchmark/resource/IMDB/nm4796384,,,,,,,,,
"director,actor",1914-01-01,David Orrick McDearmon,1979-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0567471,,,,,,,,,
actor,1909-01-01,Karel Höger,1977-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0405859,,,,,,,,,
actor,,Lok-yi Lai,,https://www.scads.de/movieBenchmark/resource/IMDB/nm2354970,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0520135,1962-01-01,30,0,Man with a Guitar,Man with a Guitar,Adventure,33,1,
"actor,soundtrack",1907-01-01,Dan Duryea,1968-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0002053,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0505681,1961-01-01,60,0,The Good Killing,The Good Killing,Adventure,16,2,
actor,1926-01-01,Claude Akins,1994-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0015391,,,,,,,,,
actor,1933-01-01,Kiyoshi Kobayashi,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0462017,,,,,,,,,
"producer,actor,soundtrack",1926-01-01,Hugh Hefner,2017-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0005005,,,,,,,,,
actress,1971-01-01,Carola Arons,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0036940,,,,,,,,,
actress,,Hélène Hiquily,,https://www.scads.de/movieBenchmark/resource/IMDB/nm5553940,,,,,,,,,
actor,1981-01-01,Vico Thai,,https://www.scads.de/movieBenchmark/resource/IMDB/nm1736364,,,,,,,,,
"producer,writer,director",,Gay Walch,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0906943,,,,,,,,,
"producer,writer,director",1912-01-01,Richard Goldstone,2007-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0326371,,,,,,,,,
"director,actor,writer",,Lars T. Therkildsen,,https://www.scads.de/movieBenchmark/resource/IMDB/nm4418303,,,,,,,,,
"actor,miscellaneous,writer",,Noah Plener,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0687152,,,,,,,,,
"producer,production_manager",,Amanda Temple,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0854673,,,,,,,,,
"writer,miscellaneous",1902-01-01,Daniel Mainwaring,1977-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0537784,,,,,,,,,
"actor,soundtrack",1927-01-01,Eddie Fontaine,1992-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0284798,,,,,,,,,
"composer,music_department,soundtrack",1927-01-01,Eugen Thomass,2009-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0006321,,,,,,,,,
"producer,director,editor",,William Pettigrew,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0678671,,,,,,,,,
"cinematographer,camera_department",1951-01-01,Daf Hobson,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0007035,,,,,,,,,
"producer,miscellaneous,actor",,Takashi Yajima,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0944995,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0505644,1962-01-01,60,0,Hurricane Audrey,Hurricane Audrey,Adventure,14,3,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0739361,2004-01-01,22,0,The Trial of the Monarch,The Trial of the Monarch,"Action,Adventure,Animation",12,1,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0604447,1996-01-01,,0,Work Related,Work Related,"Crime,Drama,Mystery",22,4,
actress,,Kelly Smith,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0808918,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0883878,1994-01-01,21,0,Dead Men Don't Jump,Dead Men Don't Jump,"Animation,Comedy,Fantasy",6,2,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0596829,1957-01-01,30,0,Spear Gun,Spear Gun,Adventure,3,1,
"actress,producer,soundtrack",1956-01-01,Rita Wilson,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0001854,,,,,,,,,
"actor,director,writer",1944-01-01,R.D. Reid,2017-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0717395,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt1023144,2007-01-01,165,0,Brando,Brando,"Biography,Documentary",,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0630983,1957-01-01,30,0,The Countess,The Countess,Drama,31,4,
"cinematographer,director",1929-01-01,German Lavrov,1995-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0492251,,,,,,,,,
actor,1946-01-01,Earl Robie,2010-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0732128,,,,,,,,,
"actor,producer,soundtrack",1931-01-01,Robert Duvall,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0000380,,,,,,,,,
writer,1911-01-01,Louis Vittes,1969-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0900134,,,,,,,,,
"actor,producer,soundtrack",1969-01-01,Matthew McConaughey,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0000190,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt7320886,2019-01-01,59,0,If You Have Ghosts,If You Have Ghosts,"Crime,Drama,Mystery",5,3,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0520130,1962-01-01,,0,Girl in Hiding,Girl in Hiding,Adventure,11,1,
cinematographer,1935-01-01,Anatoliy Zabolotskiy,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0951441,,,,,,,,,
