http://dbpedia.org/ontology/abstract,https://www.scads.de/movieBenchmark/ontology/title,http://dbpedia.org/ontology/episodeNumber,http://dbpedia.org/ontology/seasonNumber,entityUrl,http://dbpedia.org/ontology/releaseDate,https://www.scads.de/movieBenchmark/ontology/name,https://www.scads.de/movieBenchmark/ontology/job,https://www.scads.de/movieBenchmark/ontology/status,https://www.scads.de/movieBenchmark/ontology/company_type
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19626guestStars6,,Barney Cohen,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode295426directors0,,Holly Dale,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode81675dir0,,Christopher McCulloch as Jackson Publick,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6862172guestStars3,,Nick Alvarez,guestStars,,
"The Monarch gets word that Dr. Venture and Brock are at a science conference, and decides to launch an attack on the Venture compound.",Tears of a Sea Cow,8,3,https://www.scads.de/movieBenchmark/resource/TVDB/episode376336,2008-07-20,,,,
"Word travels to Kim Won Bong and Fukuda, informing them of Young Jin's capture by Cheongbang, a notorious gang running Shanghai. Frustrated at Kim Seung Jin's tight lips, Won Bong fearlessly enters Cheongbang's headquarters head on. Meanwhile, back in Joseon, Hiroshi learns of Oda's intention of investigating Young Jin under the suspicion of having ties to  Yoo Tae Joon that outrages him.",Cheongbang,6,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode7073877,2019-05-11,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode257396guestStars7,,William Erwin,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode5299179guestStars0,,Sari Östman,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode298427guestStars0,,Giancarlo Esposito,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode7043379guestStars6,,Sara Anne,guestStars,,
,Special Guest: Paavo Pylkkänen,30,0,https://www.scads.de/movieBenchmark/resource/TVDB/episode4646104,2013-10-30,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode5325616writers1,,Akiyuki Shimbou,writers,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person427867,,Patricia Clarkson,actor,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode335170guestStars3,,Ellia English,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode335172guestStars8,,Charles C. Stevenson Jr.,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode5656483dir0,,Christine Gernon,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode312649guestStars0,,Chris Whiteneck,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode81670guestStars3,,Doc Hammer,guestStars,,
'Mary Jane prepares for her return to ''TalkBack''; and begins a ''life cleanse'' in an effort to resurrect her finances and reclaim her voice as a journalist.,Purging and Cleansing,9,3,https://www.scads.de/movieBenchmark/resource/TVDB/episode5409881,2015-12-08,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode298418directors0,,John L'Ecuyer,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19669guestStars1,,Robert Bornarth,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19608guestStars1,,Isaiah Washington,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode1708721writers0,,Rolf und Alexandra Becker,writers,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person328006,,Maria Hofstätter,actor,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6330938directors0,,Christine Gernon,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode5881493guestStars3,,Kim Tae-han,guestStars,,
,KBS Happy Together!,1,0,https://www.scads.de/movieBenchmark/resource/TVDB/episode7138136,2009-02-26,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4128680guestStars0,,Harry Hamlin,guestStars,,
,First Comes Love,42,0,https://www.scads.de/movieBenchmark/resource/TVDB/episode4717014,2013-12-04,,,,
,Manhattan Glam Chowder,13,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode880251,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode301209guestStars7,,Mekhi Phifer,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person352494,,Gina Jin,actor,,
,Episode 4,4,2,https://www.scads.de/movieBenchmark/resource/TVDB/episode255696,1998-12-04,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode113181dir0,,Don McDougall,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode75844guestStars1,,Carl Weathers,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode402858writers0,,Kay Reindl,writers,,
"'Kumaré is an American 2011 documentary film directed by Vikram Gandhi. To record the documentary, American filmmaker Vikram Gandhi transformed himself into Sri Kumaré, an enlightened guru from a fictional village in India, by adopting a fake Indian accent and growing out his hair and beard. In the film, Kumaré travels to Arizona to spread his made-up philosophy and gain sincere followers.",Kumaré,4,0,https://www.scads.de/movieBenchmark/resource/TVDB/episode4646086,2013-08-28,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode431069guestStars0,,David de Lautour,guestStars,,
"Randall, who loves to invent destructive mechanical gadgets, gets his comeuppance as his appliances suddenly turn on him.",Unpopular Mechanics,4,3,https://www.scads.de/movieBenchmark/resource/TVDB/episode117811,1999-09-30,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode117790guestStars2,,Robert Bockstael,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14148directors0,,Justus Addiss,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186520guestStars5,,Joey Hiott,guestStars,,
"As Congress debates investigating Frank, he and Claire attempt to stoke fear of terrorism. Tom Yates continues his stay in the White House.",Chapter 53,1,5,https://www.scads.de/movieBenchmark/resource/TVDB/episode5936411,2017-05-30,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6478010guestStars0,,Nicholas Day,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19671guestStars4,,Paul Majors,guestStars,,
"The Venture family must travel to space to repair an orbiting space station that Dr. Venture's father built in the 1970s, but a mysterious space phantom could be haunting the station! Things get even more intense as Brock's presence adds heat to an already tense romantic relationship between the station's two officers.",Careers in Science,2,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode81669,2004-08-14,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode117784directors0,,Laura Shepherd,directors,,
"Nine weeks after Election Day, the Underwoods work to consolidate their power. Leann tries to track down a missing Aidan Macallan.",Chapter 57,5,5,https://www.scads.de/movieBenchmark/resource/TVDB/episode5937315,2017-05-30,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186506directors0,,Larry Charles,directors,,
"Mary Jane and Justin's relationship goes viral. Frank, an old family friend of Helen and Paul's, stirs long-forgotten memories of a love triangle that clouded the early years of their marriage.",Feeling Hashtagged,15,4,https://www.scads.de/movieBenchmark/resource/TVDB/episode6215968,2017-08-15,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode7133175guestStars16,,Nisse Hallberg,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6950635guestStars1,,G. Maximilian Zarou,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19646writers0,,Eric Overmyer,writers,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode7098456guestStars10,,Giselle Torres,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19696guestStars10,,Mary Agnes Shearon,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6906130directors0,,Bill Purple,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode71083dir0,,Ted Wass,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode295428guestStars0,,Boyd Banks,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19678guestStars8,,Dan Hedaya,guestStars,,
"Mike first visits Terressentials where natural organic hair care products are made out of mud. He then returns to Montana to do some more work with big animal vet Charlene Esch. Finally, Mike joins forces with the yak and bison rancher who put him to work in his 150th Dirty Job. ",Animal Barber,14,4,https://www.scads.de/movieBenchmark/resource/TVDB/episode341110,2008-06-09,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode1130771writers0,,Charley Dane,writers,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19598guestStars2,,Matthew Cowles,guestStars,,
"While the Monarch schemes to dispose of Dr. Venture once and for all, Henchman 21 seeks revenge on Brock for the death of 24.",Pinstripes & Poltergeists,8,4,https://www.scads.de/movieBenchmark/resource/TVDB/episode1404521,2009-12-13,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19682dir0,,Leslie Libman,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186504guestStars5,,Dana Lee,guestStars,,
,,8,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode6444096,2016-12-12,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19611dir2,,Julie Martin,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode295343guestStars9,,Kari Matchett,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode295341guestStars4,,Peter Cox,guestStars,,
"Ben Caspar's autopsy reveals the gruesome details of his demise, and Ray and Ani wonder if it has anything to do with his fondness for prostitutes. Meanwhile, Frank looks into what might have happened to his missing fortune.",Night Finds You,2,2,https://www.scads.de/movieBenchmark/resource/TVDB/episode5229917,2015-06-28,,,,
Summer campers befriend an invisible being who plays pranks on a strict no-nonsense counselor.,Grounds for Horror,13,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode117793,1993-12-11,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4567438dir0,,Morag Fullarton,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19687guestStars1,,Alan Campbell,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19626guestStars1,,Helen Stenborg,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19628guestStars6,,Makan Shirafkin,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode257396guestStars2,,William Lanteau,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode295430guestStars3,,George Plimpton,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode117802guestStars1,,Bob Dermer,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode1708651directors0,,Rudolf Jugert,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19692writers1,,Julie Martin,writers,,
"'When Larry and Cheryl attend the premiere of a movie written by a handicapped friend, Cliff Cobb, Larry offends a Jewish neighbor, alienates Cliff (as well as the memory of his salad-inventing grandfather) and sends misguided romantic overtures to Cliff's wife, Shelly. Later, the Davids experience the ''trick'' side of Halloween when Larry refuses to give candy to two uncostumed teenagers. Having failed to get a bracelet for his wife on her birthday, Larry makes amends with the perfect gift on a romantic morning, but then Jeff arrives to play a round of golf. In the end, Larry gets revenge on a jewish neighbor and his teenage daughters, by arriving at his home with the orchestra that he used for Cheryl's birthday, as they played the tune that offended this neighbor.",Trick or Treat,3,2,https://www.scads.de/movieBenchmark/resource/TVDB/episode186506,2001-10-07,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6453693directors0,,Tristam Shapeero,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode7043379guestStars1,,Zach Anner,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186518writers0,,Larry David,writers,,
2 hour special episode celebrating Mike's working 150 dirty jobs.  The episode also brings back some of your favorite people from Mike's former jobs.,150th Dirty Job Extravaganza,13,0,https://www.scads.de/movieBenchmark/resource/TVDB/episode341282,2007-10-23,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person2514,,Gardner McKay,actor,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode335172guestStars3,,Ken Campbell,guestStars,,
Mike heads to Pennsylvania and tries his hand at making bologna and then goes to Alaska to repair a very special toilet.,Bologna Maker,1,5,https://www.scads.de/movieBenchmark/resource/TVDB/episode421896,2009-01-06,,,,
"'In 1981, the headless and fingerless body of 19-year-old Kim Narelle Barry was found dumped in the bush at a mountain lookout near Wollongong, south of Sydney. Kim’s head and fingers were later found in bushland some distance from the lookout and damage to the skull showed she had been bludgeoned to death. Then, by chance, detectives discovered that on the night she died Kim had been in the company of a local miner, 24-year-old Graham Potter, who had suddenly disappeared. A national manhunt led to his eventual surrender. Potter was convicted of Kim Barry’s murder and sentenced to life imprisonment. No motive was ever established for the killing and Potter, who was released in 1996 after serving 15 years, still declares he is innocent.",Headless Body: The Kim Barry Murder,4,2,https://www.scads.de/movieBenchmark/resource/TVDB/episode369658,2008-05-29,,,,
