title,price,manufacturer,description,entityUrl
webroot software inc 66410 - spy sweeper (small box) (win 98 me 2000 xp),25.97,,webroot software inc 66410 : spyware is the fastest growing online threat - studies show that 9 out of 10 internet-connected pcs are infected with spyware. chances are your computer is infected putting your confidential information and your ...,http://www.google.com/base/feeds/snippets/1167394947195166949
peachtree(r) complete iii,112.99,,guaranteed to work with peachtree(r) complete iii for windows(r)!statements. get your customers to pay promptly.invoices. plenty of room for describing and listing products/services and amounts.multipurpose forms. hundreds of uses. ideal for ...,http://www.google.com/base/feeds/snippets/15981669642400468507
freeverse software 5014 - toysight gold (mac 10.2 or higher),22.97,,freeverse software 5014 : toysight is set of cool games and toys to play using your isight? or similar firewire camera. using a system of object and motion detection to track your position toysight allows you to control buttons sliders and perform ...,http://www.google.com/base/feeds/snippets/17963205158311332195
three-to-a-page disbursement checks,65.19,,each has a voucher section which lets you record which invoices are paid by each check with room for notes.no carbons no mess! choose 1- or 2-part carbonless safety paper checks in your choice of blue green or yellow tint background.stub records ...,http://www.google.com/base/feeds/snippets/16074786066003886038
individual software professor teaches office xp,25.3,,ecost.com: professor teaches office xp is an incredible software training value. professor teaches has delivered the highest quality interactive learning for over 20 years. this complete training package includes 11 separate tutorials on 8 ...,http://www.google.com/base/feeds/snippets/9454340651917630812
individual software emm-tk2 - typing instructor for kids 2.0 - win 98 me nt 2000 xp,17.97,,individual software emm-tk2 : typing instructor for kids is based on the 5 year best selling deluxe typing program. designed for kids 7 to 12. features 3d animation plus 10 new exciting games. plus kid s literature and children s classics. the theme ...,http://www.google.com/base/feeds/snippets/7857047966176880988
multipurpose continuous checks,112.99,,use these multipurpose checks for all your paymentspayroll bills taxes and expenses.fast convenient. process your payroll and accounts payable faster - right at your personal computer word processor or typewriter. same checks do it all.no ...,http://www.google.com/base/feeds/snippets/16472286186041116906
specialty double window envelopes to match your forms & checks,67.49,,address shows through to save you time!just fold your form insert and mail. the recipients address shows right through the window.sturdy 24-lb. white wove stock ensures safe arrival of the contents.quantity. comes in boxes of 500.window layouts: ...,http://www.google.com/base/feeds/snippets/16244076114747393740
freeverse software 6001 - legion arena - mac 10.3.9 or later ub,35.97,,freeverse software 6001 : legion arena is a role-playing strategy game of epic proportions as you take the roman empire and lead them to victory. * thousands of troops under your command in battle * between battles upgrade your troops and generals ...,http://www.google.com/base/feeds/snippets/2172855409334136191
specialty single window envelopes to match your forms & checks,81.49,,address shows through to save you time!just fold your form insert and mail. the recipients address shows right through the window.sturdy 24-lb. stock ensures safe arrival of the contents.imprinted with your business name. we will imprint up to 5 ...,http://www.google.com/base/feeds/snippets/16351847174271893522
encore software a5992jch - dk rainbow fish most beautiful fish in the ocean - win 95 98 me xp,9.08,,encore software a5992jch : rainbow fish - the most beautiful fish in the oceanproduct informationbased on marcus pfister's bestselling children's books rainbow fish is anamazing underwater adventure filled with games and activities that develop ...,http://www.google.com/base/feeds/snippets/6591008499871907116
brain play preschool-1st grade,17.9,,boost growing minds with the brain-building activities of brain playpreschool-1st grade!. develop important reading skills as you join clifford and friends at the birdwell island carnival!. practice thinking skills while playing unique i spy riddles ...,http://www.google.com/base/feeds/snippets/3251125238781933155
world book 2006,17.9,,overview with over 87 years of experience and a global reputation for unsurpassed excellence world book 2006 is firmly established as the premier reference source for students parents teachers and librarians. now the 1 name in reliability and ...,http://www.google.com/base/feeds/snippets/3077454195131808819
musicalis universal guitar workshop,12.9,,overview this musicalis reference program is the complete and indispensable tool for all levels of guitar players from beginner to expert. the guitar is a limitless instrument with countless harmonic possibilities and this program is a unique tool ...,http://www.google.com/base/feeds/snippets/3620383930983735395
individual software pro-tsm hanes t-shirt maker deluxe,24.99,individual software,hanes t-shirt maker deluxe now you can make custom designed t-shirts and other personalized gifts just like the pros. hanes® t-shirtmaker® plus deluxe is perfect for kids' projects birthday parties team jerseys fund raisers grandparent gifts ...,http://www.google.com/base/feeds/snippets/14115800704515245912
printshop 20 pro publisher,34.9,,overview access powerful images and design tools. the print shop is your creative toolbox filled with an infinite number of projects you can personalize for every occasion. design memorable cards calendars newsletters and more using a variety of ...,http://www.google.com/base/feeds/snippets/3435680088823178198
individual software jce-th6 total 3d home deluxe j/c,9.99,individual software,total 3d home deluxe j/c jce-th6 individual software,http://www.google.com/base/feeds/snippets/11781128027326824787
data protection security suite 2005,59.9,,new 2005 version! stompsoft's data protection utility suite 2005 is the ultimate protection and safeguard for your data with 3 powerful software applications. includes backup mypc 2005 recoverlost data 2005 and privacy protector 2005. backup my pc ...,http://www.google.com/base/feeds/snippets/1883379429602083103
onone software inc. gpp-55211 - genuine fractals print pro 5 1u,274.97,,onone software inc. gpp-55211 : onone software inc. genuine fractals print pro 5 1u - gpp-55211,http://www.google.com/base/feeds/snippets/17972160650826336548
print shop deluxe 21,44.9,,overview when you're ready to add a creative touch to your photos and other digital images then print shop 21 deluxe is for you. with over 320000 images and graphics plus another 17500 project templates print shop 21 deluxe gives you everything ...,http://www.google.com/base/feeds/snippets/1803780371601211439
encore software 13861 - tlc arthurs kindergarten learning system 2008,17.97,,encore software 13861 : encore software tlc arthurs kindergarten learning system 2008 - 13861,http://www.google.com/base/feeds/snippets/17939239291631766146
