http://xmlns.com/foaf/0.1/gender,https://www.scads.de/movieBenchmark/ontology/name,entityUrl,https://www.scads.de/movieBenchmark/ontology/release_year,http://dbpedia.org/ontology/episodeNumber,http://dbpedia.org/ontology/releaseDate,http://dbpedia.org/ontology/seasonNumber,http://dbpedia.org/ontology/abstract,https://www.scads.de/movieBenchmark/ontology/title,https://www.scads.de/movieBenchmark/ontology/origin_country,https://www.scads.de/movieBenchmark/ontology/company_type,https://www.scads.de/movieBenchmark/ontology/known_for_department,https://www.scads.de/movieBenchmark/ontology/in_production,https://www.scads.de/movieBenchmark/ontology/last_air_date,https://www.scads.de/movieBenchmark/ontology/original_language,https://www.scads.de/movieBenchmark/ontology/genre_list,https://www.scads.de/movieBenchmark/ontology/languages,https://www.scads.de/movieBenchmark/ontology/originalTitle,https://www.scads.de/movieBenchmark/ontology/status,http://xmlns.com/foaf/0.1/homepage,http://dbpedia.org/ontology/numberOfSeasons,http://dbpedia.org/ontology/numberOfEpisodes,http://dbpedia.org/ontology/runtime,http://dbpedia.org/ontology/budget,https://www.scads.de/movieBenchmark/ontology/revenue,https://www.scads.de/movieBenchmark/ontology/production_countries,https://www.scads.de/movieBenchmark/ontology/spoken_languages,https://www.scads.de/movieBenchmark/ontology/birthPlace,http://dbpedia.org/ontology/birthDate,https://www.scads.de/movieBenchmark/ontology/tagline,https://www.scads.de/movieBenchmark/ontology/also_known_as
0,Robert Diepenbrock,https://www.scads.de/movieBenchmark/resource/TMDB/person2153528,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode694624,1958-01-01,28,1958-05-11,5,,A Strange Adventure,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode947610,2013-01-01,2,2013-09-04,1,,About Economy with Heikki Palomäki,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode549432,1999-01-01,10,1999-05-01,1,"Strange was happing to Ace Cooper has some troubles, from Paparazzo's throw-a-pie-on-Ace's-face to Vega upset Ace Cooper doing unappreticed stuff at the DNA Club. The biggest surprise was when Ace childhood frine Mona was with an other man. When the man reveal his idenity, it was man who looks just like Ace Cooper! The fake Ace threw a poison dart at him and trouble was just getting started. The fake Ace pretended to be the real Ace and started ruining Ace's life. Mona realizes what's going on and knows who's the real Ace. When she founds out that the doctor told Ace is poisoned, Ace gets cured. But now Ace vs. Ace? Will the real Ace stop fake Ace before time runs out?",Twin Brothers,,,,,,,,,,,,,,,,,,,,,,
0,Lionella Pyryeva,https://www.scads.de/movieBenchmark/resource/TMDB/person578089,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Anandan Sivamani,https://www.scads.de/movieBenchmark/resource/TMDB/person2314886,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Marc Daniels,https://www.scads.de/movieBenchmark/resource/TMDB/person1214557,,,,,,,,,Directing,,,,,,,,,,,,,,,,,,,
2,David Dockendorf,https://www.scads.de/movieBenchmark/resource/TMDB/person9591,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode694434,1956-01-01,17,1956-12-30,4,,Imperfect Balance,,,,,,,,,,,,,,,,,,,,,,
0,Rin Takanashi,https://www.scads.de/movieBenchmark/resource/TMDB/person1029801,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,John Kassir,https://www.scads.de/movieBenchmark/resource/TMDB/person31365,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode1243759,2014-01-01,2,2014-09-19,2,,Part 2,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode182390,2013-01-01,5,2013-06-30,5,OSI has a riot on their hands when the super-villains in their custody make a desperate bid to escape.,O.S.I. Love You,,,,,,,,,,,,,,,,,,,,,,
2,Son Ho-jun,https://www.scads.de/movieBenchmark/resource/TMDB/person1134685,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode1109369,2008-01-01,4,2008-10-23,1,"Birthdays have ever been easy for Simon, especially when the whole school finds out what he really really wants. Meanwhile, Ashlene meets a flasher and Aunty Hayley feels loved and a whole lot more.",How I Got My Posh,,,,,,,,,,,,,,,,,,,,,,
0,Aziz Kiskanc,https://www.scads.de/movieBenchmark/resource/TMDB/person1603221,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Nelson Algren,https://www.scads.de/movieBenchmark/resource/TMDB/person7334,,,,,,,,,Writing,,,,,,,,,,,,,,,,,,,
2,Kris Slater,https://www.scads.de/movieBenchmark/resource/TMDB/person124187,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Gerard O'Hare,https://www.scads.de/movieBenchmark/resource/TMDB/person1243855,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Rudi Kurz,https://www.scads.de/movieBenchmark/resource/TMDB/person1329549,,,,,,,,,Directing,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode984987,1966-01-01,4,1966-05-20,4,,Episode 4,,,,,,,,,,,,,,,,,,,,,,
2,Gerald Mayer,https://www.scads.de/movieBenchmark/resource/TMDB/person93943,,,,,,,,,Directing,,,,,,,,,,,,,,,,,,,
1,Kristen Connolly,https://www.scads.de/movieBenchmark/resource/TMDB/person210824,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Timothy Stracey,https://www.scads.de/movieBenchmark/resource/TMDB/person2153560,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode311163,1996-01-01,21,1996-05-10,4,"'A trash-talking radio talk-show host makes a proposal to his listening audience. Lewis announces to Kellerman that he is getting married today, then he throws up. He motivates the rest of the squad to help him with the final details as he is getting married ''''tonight after the shift ends.'''' Kay brings her sister with her to the station. Since the whole squad is busy with Lewis' wedding, Gee takes Howard out to work the homicide of the radio talk-show host. One of his listeners took him up on his proposal. Munch is skeptical about the Lewis wedding; he thinks it's an elaborate practical joke. Bayliss and Kellerman vie for the attention of Kay's sister. Gee shoots and kills a potential suspect, but the suspect was in jail at the time of the talk show host's murder. The guy who fingered him admits that he did it as a joke. The wedding is no hoax. During the festivities Pembleton's wife goes into labor.",The Wedding,,,,,,,,,,,,,,,,,,,,,,
0,Gisèle Braunberger,https://www.scads.de/movieBenchmark/resource/TMDB/person1184410,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Kaleem Janjua,https://www.scads.de/movieBenchmark/resource/TMDB/person1857432,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode513353,1973-01-01,5,1973-11-01,1,,The Cain Connection,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode933389,2012-01-01,16,2012-05-14,1,"Hank discusses the process by which organisms grow and develop, maintaining that, in the end, we're all just tubes.",Animal Development: We're Just Tubes,,,,,,,,,,,,,,,,,,,,,,
1,Michael Michele,https://www.scads.de/movieBenchmark/resource/TMDB/person39977,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Elizabeth Berrington,https://www.scads.de/movieBenchmark/resource/TMDB/person42998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Motown Productions,https://www.scads.de/movieBenchmark/resource/TMDB/company2730,,,,,,,,productionCompany,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode972033,2014-01-01,2,2014-02-14,2,"Amid turmoil in the home, Frank takes office. Foreign relations become entangled as Durant's team bungles a meeting. As foes negotiate to thwart her, Jackie maneuvers to strengthen her position. Lucas acquires new skills in order to pursue his secret investigation.",Chapter 15,,,,,,,,,,,,,,,,,,,,,,
0,Oded Lotan,https://www.scads.de/movieBenchmark/resource/TMDB/person1667417,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Damian Young,https://www.scads.de/movieBenchmark/resource/TMDB/person109144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Eisei Gekijo,https://www.scads.de/movieBenchmark/resource/TMDB/company9177,,,,,,,,productionCompany,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode463131,1961-01-01,26,1961-04-17,2,,The Serpent in the Garden,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode256994,1999-01-01,9,1999-03-07,2,Lucy takes to the stand in court to give her account of the night she was raped. Her evidence reveals to Emma that Danny has been telling her the truth. Peter reacts with fury when he learns of Bernie's affair. Beverly pays a visit to John in jail.,Episode 9,,,,,,,,,,,,,,,,,,,,,,
2,Roy Webb,https://www.scads.de/movieBenchmark/resource/TMDB/person4345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/movie569888,2018-01-01,,2018-12-19,,"In this stop-motion animated holiday short, the Predator tangles with his most formidable foes yet – Santa and his reindeer.",The Predator Holiday Special,,,,,,en, Animation,,The Predator Holiday Special,Released,https://m.youtube.com/watch?v=rVrRjt69lhU,,,2,0,0,United States of America,English,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/movie167366,2009-01-01,,2009-11-13,,"After airing more than 100 MTV Unplugged specials, MTV wanted to bring back the series, in order to expose them to a younger generation. The channel recruited various mainstream and popular artists to perform as part of the series, including Perry, who particularly expressed interest in the idea as it would allow her to showcase herself as an artist and share the stories behind her songs. The extended play includes rearrangements of five songs from Perry's album One of the Boys (2008), a previously unreleased original song and a cover version of a song by Fountains of Wayne. Alongside the audio disc, the album includes a DVD with the video recording of her performance and an exclusive interview.",Katy Perry: MTV Unplugged,,,,,,en,Music,,Katy Perry: MTV Unplugged,Released,http://www.katyperry.com,,,43,0,0,United States of America,English,,,,
1,Mariya Shumakova,https://www.scads.de/movieBenchmark/resource/TMDB/person1988783,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Leslie Dilley,https://www.scads.de/movieBenchmark/resource/TMDB/person5059,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Ewan McGregor,https://www.scads.de/movieBenchmark/resource/TMDB/person3061,,,,,,,,,Acting,,,,,,,,,,,,,,,,,,,
,Tiger Aspect Productions,https://www.scads.de/movieBenchmark/resource/TMDB/company686,,,,,,,GB,productionCompany,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode1411348,2017-01-01,2,2017-12-23,1,"The tragic Greek myth of Actaeon, the Celtic Otherworld, the Kraken and the woods of Brothers Grimm.",The Wild Unknown,,,,,,,,,,,,,,,,,,,,,,
0,James A. Michener,https://www.scads.de/movieBenchmark/resource/TMDB/person1238749,,,,,,,,,Writing,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode506579,1961-01-01,9,1961-11-13,2,,The Outsider,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode1396663,2017-01-01,4,2017-11-27,1,Exploring how the 9/11 terrorist attacks in New York fundamentally changed how comic books are written and superheroes are portrayed.,City of Heroes,,,,,,,,,,,,,,,,,,,,,,
2,Ian Burfield,https://www.scads.de/movieBenchmark/resource/TMDB/person11285,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Alex Crowley,https://www.scads.de/movieBenchmark/resource/TMDB/person1106286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Nagi Yanagi (Nagi),https://www.scads.de/movieBenchmark/resource/TMDB/person1695431,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Vanessa Redgrave,https://www.scads.de/movieBenchmark/resource/TMDB/person13333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Nell Brealey,https://www.scads.de/movieBenchmark/resource/TMDB/person2153713,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode694569,1954-01-01,29,1954-04-11,1,,Man's Estate,,,,,,,,,,,,,,,,,,,,,,
2,Kwak Dong-yeon,https://www.scads.de/movieBenchmark/resource/TMDB/person1385609,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/tvSeries16582,1999-01-01,,1999-02-27,,"The Magician was a French animated television series produced by Xilam between 1997 and 1998, and distributed by Gaumont. It aired on Fox in 1999. The show stars Ace Cooper as the superhero along with his sidekick, Cosmo.",Le Magicien,FR,,,true,1999-08-14,fr,Animation,"fr, it",Le Magicien,Returning Series,,2,39,30,,,,,,,,
0,Aaron Alon,https://www.scads.de/movieBenchmark/resource/TMDB/person2150381,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode311126,1994-01-01,5,1994-11-18,3,"Bayliss continues his relationship with the artist, but she's told her boyfriend. When she tells Bayliss that her boyfriend hit her upon hearing the news, it makes Bayliss so mad he confronts him. Pembleton and Bayliss investigate the death of a woman who's received a delivery of fresh flowers, although she's been dead over two weeks. Bolander and Munch investigate the shooting of Thorne's source, who's linked to a cocaine cartel, then Thorne is shot. Gee tries to get the department to get him a replacement for Crosetti. Thorne's daughter decides to keep his newspaper going. Beau tries to find out where his wife has moved the family. With Meldrick and Bayliss' disagreement over the artist, Munch is left without partners for the bar. Bayliss goes over the edge when the artist dumps him, so he holds up a liquor store for 11 cents; Pembleton gets him out of it.",Happy to Be Here,,,,,,,,,,,,,,,,,,,,,,
2,Richard Hope,https://www.scads.de/movieBenchmark/resource/TMDB/person28479,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Joan Crawford,https://www.scads.de/movieBenchmark/resource/TMDB/person31550,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/tvSeries1425,2013-01-01,,2013-02-01,,"'Set in present day Washington, D.C., House of Cards is the story of Frank Underwood, a ruthless and cunning politician, and his wife Claire who will stop at nothing to conquer everything. This wicked political drama penetrates the shadowy world of greed, sex and corruption in modern D.C. House of Cards is an adaptation of a previous BBC miniseries of the same name, which is based on the novel by Michael Dobbs.",House of Cards,US,,,false,2018-11-02,en,Drama,en,House of Cards,Ended,http://www.netflix.com/title/70178217,6,73,50,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode868777,2012-01-01,1,2012-03-12,2,"In the first of a two-part story, the badly burned body of a disabled man turns up in a remote part of Manchester and a few days later another corpse is discovered. The detectives start to realise the victims were not just murdered, but tortured too. They make an arrest, but it becomes clear their investigation has just scratched the surface. Meanwhile, Janet throws her husband out and Rachel's estranged brother turns up on her doorstep. With Lisa Riley and Pippa Haywood.",Episode 1,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode933402,2012-01-01,9,2012-03-26,1,Hank and his brother John discuss heredity via the gross example of relative ear wax moistness.,Heredity,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode1243754,2014-01-01,3,2014-08-15,1,,Part 3,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode389905,2009-01-01,17,2009-03-28,1,Richard goes undercover and infiltrates a D'Haren camp to save innocent lives after he and Kahlen discover that Darken Rahl has been using dark magic to fight the resistance.,Deception,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode1297924,1980-01-01,1,1980-06-23,1,,Episode 1,,,,,,,,,,,,,,,,,,,,,,
2,Kenta Miyake,https://www.scads.de/movieBenchmark/resource/TMDB/person225603,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode382838,2008-01-01,9,2008-08-07,1,,殷紅請罪　君麗接受,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode1219818,2016-01-01,5,2016-09-05,1,"Lee Yeong, the crown prince rescued Ra On from the deep pond. Ra On begged forgiveness to Lee Yeong. Furthermore, Mok Tae Gam from Qing requested unreasonable tribute to Joseon and Lee Yeong, the crown prince come into conflict with his father &amp; Kim Heon.",Tell Me Your Wish,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode182316,2006-01-01,7,2006-08-20,2,"Baron Ünderbheit captures Team Venture when the X-1 crash lands in Ünderland while en route from a superscience costume party. Rather than execute them immediately, he inflicts an unspeakable torture upon them: they're forced to attend his wedding. Only the shadowy, disorganized Ünderground resistance group can help them escape.",Love-Bheits,,,,,,,,,,,,,,,,,,,,,,
1,Lois Burwell,https://www.scads.de/movieBenchmark/resource/TMDB/person1249773,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Ian Holm,https://www.scads.de/movieBenchmark/resource/TMDB/person65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Nina Paley,https://www.scads.de/movieBenchmark/resource/TMDB/person86523,,,,,,,,,Directing,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode869820,2013-01-01,15,2013-02-12,1,"Zach Galifianakis sits down with Bradley Cooper, Jessica Chastain, Sally Field and another special guest from Lincoln.",Oscar Buzz Edition Part 2,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode1221555,2016-01-01,13,2016-10-03,1,"Ra On overhears the talks between her mother and Teacher Dasan and she gets to know that she is the daughter of Hong Gyeong Nae. Thus, Ra On tries to organize the last moment with Lee Yeong, the crown prince and she leaves the palace.","Fondly, Goodbye",,,,,,,,,,,,,,,,,,,,,,
0,Dan John,https://www.scads.de/movieBenchmark/resource/TMDB/person2153695,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode984982,1965-01-01,5,1965-08-31,3,,Episode 5,,,,,,,,,,,,,,,,,,,,,,
2,Heinz Klevenow,https://www.scads.de/movieBenchmark/resource/TMDB/person1357146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Marcus Bartley,https://www.scads.de/movieBenchmark/resource/TMDB/person1139300,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Erin O'Malley,https://www.scads.de/movieBenchmark/resource/TMDB/person1236714,,,,,,,,,Production,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode444335,2000-01-01,3,2000-07-10,1,"When Dr. SkitzoPlex creates a remote that can control any machine, The Agents are obviously called in to find both him and the remote. Agent #1 finds love, while Agent #2 takes a spin on a hoboken toilet.",Virtual Vegas,,,,,,,,,,,,,,,,,,,,,,
0,Антон Маринович,https://www.scads.de/movieBenchmark/resource/TMDB/person1622566,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode1563488,2009-01-01,3,2009-09-14,3,Isabella Rossellini explores the shrimp.,Bon Appetit - Shrimp,,,,,,,,,,,,,,,,,,,,,,
0,Agnieszka Liggett,https://www.scads.de/movieBenchmark/resource/TMDB/person108565,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode1070482,2015-01-01,1,2015-06-01,2,"Violet panics when her wealthy sister Lillian plans a visit. Ash wants to introduce the group to his new girlfriend, Jess.",Sister,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode933384,2012-01-01,19,2012-06-04,1,"Hank tells us the background story and explains the importance of the science of classifying living things, also known as taxonomy.",Taxonomy: Life's Filing System,,,,,,,,,,,,,,,,,,,,,,
2,Christophe Leclaire,https://www.scads.de/movieBenchmark/resource/TMDB/person1992341,,,,,,,,,Directing,,,,,,,,,,,,,,,,,,,
0,Olivia Hiers,https://www.scads.de/movieBenchmark/resource/TMDB/person2191474,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Benjamin Turley,https://www.scads.de/movieBenchmark/resource/TMDB/person2049234,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Rodrigo Faro,https://www.scads.de/movieBenchmark/resource/TMDB/person1241213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode1018754,2014-01-01,8,2014-12-23,1,,And Then There Were Two,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode198968,2006-01-01,18,2006-12-05,2,"Even though Mike has worked with concrete before in Dallas, he visits concrete workers in California today to learn the art of concrete stamping.  Then he goes to New Orleans to care for penguins.  Finally, he gets in the mud to hunt bloodworms in Maine.",Penguin Keeper,,,,,,,,,,,,,,,,,,,,,,
